"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
18,0.9773,0.9522,1,0.9696,0.9408,0.9994,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
22,0.9697,0.9409,0.9994,0.9696,0.9408,0.9994,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
30,0.9621,0.9301,0.9952,0.9696,0.9408,0.9994,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
36,0.9621,0.9301,0.9952,0.9542,0.9191,0.9907,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
49,0.9545,0.9197,0.9907,0.9466,0.9088,0.9859,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
55,0.947,0.9095,0.986,0.9466,0.9088,0.9859,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
62,0.9394,0.8996,0.981,0.9466,0.9088,0.9859,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
63,0.9242,0.8802,0.9705,0.9466,0.9088,0.9859,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
70,0.9242,0.8802,0.9705,0.9388,0.8986,0.9808,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
82,0.9242,0.8802,0.9705,0.931,0.8885,0.9756,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
86,0.9242,0.8802,0.9705,0.9233,0.8787,0.9701,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
97,0.9242,0.8802,0.9705,0.9155,0.869,0.9646,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
115,0.9167,0.8707,0.965,0.9155,0.869,0.9646,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
125,0.9091,0.8613,0.9595,0.9155,0.869,0.9646,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
164,0.9015,0.8521,0.9538,0.9155,0.869,0.9646,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
193,0.9015,0.8521,0.9538,0.9077,0.8593,0.9589,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
204,0.8938,0.8427,0.948,0.9077,0.8593,0.9589,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
220,0.8861,0.8335,0.9421,0.9077,0.8593,0.9589,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
247,0.8861,0.8335,0.9421,0.8997,0.8495,0.953,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
250,0.8784,0.8243,0.9361,0.8997,0.8495,0.953,115,113,3606,3610,2580,7,"CDMPv535_ABMI"
253,0.8784,0.8243,0.9361,0.8918,0.8398,0.947,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
305,0.8706,0.815,0.9299,0.8918,0.8398,0.947,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
310,0.8706,0.815,0.9299,0.8836,0.8299,0.9408,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
350,0.8627,0.8057,0.9237,0.8836,0.8299,0.9408,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
361,0.8627,0.8057,0.9237,0.8753,0.8198,0.9344,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
408,0.8546,0.7962,0.9173,0.8753,0.8198,0.9344,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
436,0.8546,0.7962,0.9173,0.8667,0.8095,0.9279,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
456,0.8546,0.7962,0.9173,0.8581,0.7993,0.9212,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
500,0.8546,0.7962,0.9173,0.8581,0.7993,0.9212,96,98,3606,3610,2580,7,"CDMPv535_ABMI"
563,0.8451,0.7847,0.9101,0.8581,0.7993,0.9212,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
591,0.8354,0.7731,0.9027,0.8581,0.7993,0.9212,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
750,0.8354,0.7731,0.9027,0.8581,0.7993,0.9212,72,87,3606,3610,2580,7,"CDMPv535_ABMI"
773,0.8354,0.7731,0.9027,0.8481,0.7872,0.9138,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
863,0.8217,0.7555,0.8937,0.8481,0.7872,0.9138,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
902,0.8217,0.7555,0.8937,0.8379,0.7748,0.9061,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
929,0.8217,0.7555,0.8937,0.8275,0.7624,0.8982,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1000,0.8217,0.7555,0.8937,0.8171,0.75,0.8902,54,79,3606,3610,2580,7,"CDMPv535_ABMI"
1052,0.8217,0.7555,0.8937,0.8171,0.75,0.8902,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1060,0.8062,0.7354,0.8838,0.8171,0.75,0.8902,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1144,0.7886,0.7125,0.8729,0.8171,0.75,0.8902,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1201,0.7886,0.7125,0.8729,0.8062,0.7371,0.8818,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1205,0.7886,0.7125,0.8729,0.7953,0.7243,0.8732,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1250,0.7886,0.7125,0.8729,0.7953,0.7243,0.8732,40,69,3606,3610,2580,7,"CDMPv535_ABMI"
1456,0.7886,0.7125,0.8729,0.7832,0.71,0.864,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1469,0.7886,0.7125,0.8729,0.7712,0.6959,0.8547,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1500,0.7886,0.7125,0.8729,0.7712,0.6959,0.8547,28,60,3606,3610,2580,7,"CDMPv535_ABMI"
1558,0.7886,0.7125,0.8729,0.7579,0.6801,0.8446,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1750,0.7886,0.7125,0.8729,0.7579,0.6801,0.8446,19,53,3606,3610,2580,7,"CDMPv535_ABMI"
1770,0.7886,0.7125,0.8729,0.7436,0.6631,0.8338,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
1875,0.7886,0.7125,0.8729,0.7293,0.6464,0.8228,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
2000,0.7886,0.7125,0.8729,0.7293,0.6464,0.8228,11,47,3606,3610,2580,7,"CDMPv535_ABMI"
2047,0.7169,0.5796,0.8868,0.7293,0.6464,0.8228,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
2097,0.7169,0.5796,0.8868,0.7138,0.6281,0.8111,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
2250,0.7169,0.5796,0.8868,0.7138,0.6281,0.8111,8,43,3606,3610,2580,7,"CDMPv535_ABMI"
2500,0.7169,0.5796,0.8868,0.7138,0.6281,0.8111,6,38,3606,3610,2580,7,"CDMPv535_ABMI"
2664,0.7169,0.5796,0.8868,0.6934,0.6029,0.7975,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
2750,0.7169,0.5796,0.8868,0.6934,0.6029,0.7975,-5,34,3606,3610,2580,7,"CDMPv535_ABMI"
2826,0.7169,0.5796,0.8868,0.671,0.5753,0.7827,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
3000,0.7169,0.5796,0.8868,0.671,0.5753,0.7827,-5,29,3606,3610,2580,7,"CDMPv535_ABMI"
3250,0.7169,0.5796,0.8868,0.671,0.5753,0.7827,-5,27,3606,3610,2580,7,"CDMPv535_ABMI"
3563,0.7169,0.5796,0.8868,0.6462,0.5447,0.7665,NA,NA,3606,3610,2580,7,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,181,3606,3610,2580,8,"CDMPv535_ABMI"
1,1,1,1,0.9826,0.9214,0.9963,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
2,0.9907,0.9361,0.9987,0.9652,0.9001,0.9881,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
3,0.9813,0.9278,0.9953,0.9448,0.8727,0.9766,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
7,0.9813,0.9278,0.9953,0.9397,0.8657,0.9736,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
11,0.9813,0.9278,0.9953,0.9383,0.8637,0.9727,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
14,0.972,0.916,0.9908,0.9326,0.8555,0.9692,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
18,0.972,0.916,0.9908,0.9061,0.8184,0.9527,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
20,0.972,0.916,0.9908,0.8998,0.8099,0.9485,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
21,0.972,0.916,0.9908,0.8933,0.8014,0.9442,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
22,0.9626,0.9039,0.9857,0.8933,0.8014,0.9442,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
23,0.9626,0.9039,0.9857,0.8659,0.7661,0.9252,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
30,0.9525,0.89,0.9799,0.8659,0.7661,0.9252,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
36,0.9525,0.89,0.9799,0.7997,0.6529,0.8895,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
43,0.9525,0.89,0.9799,0.7337,0.5636,0.846,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
45,0.9525,0.89,0.9799,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
49,0.942,0.8758,0.9735,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
50,0.942,0.8758,0.9735,0.7128,0.5378,0.8313,89,31,3606,3610,2580,8,"CDMPv535_ABMI"
55,0.9314,0.8618,0.9666,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
62,0.9199,0.8464,0.9591,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
63,0.8969,0.817,0.9431,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
100,0.8969,0.817,0.9431,0.7128,0.5378,0.8313,59,7,3606,3610,2580,8,"CDMPv535_ABMI"
125,0.8803,0.7927,0.9325,0.7128,0.5378,0.8313,NA,NA,3606,3610,2580,8,"CDMPv535_ABMI"
150,0.8803,0.7927,0.9325,0.7128,0.5378,0.8313,43,-5,3606,3610,2580,8,"CDMPv535_ABMI"
200,0.8803,0.7927,0.9325,0.7128,0.5378,0.8313,34,-5,3606,3610,2580,8,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,306,3606,3610,2580,9,"CDMPv535_ABMI"
1,1,1,1,0.9872,0.9488,0.9968,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
2,0.9907,0.9361,0.9987,0.9743,0.9323,0.9904,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
3,0.9813,0.9278,0.9953,0.9593,0.9121,0.9814,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
5,0.9813,0.9278,0.9953,0.9563,0.908,0.9795,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
7,0.9813,0.9278,0.9953,0.9526,0.903,0.9772,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
10,0.9813,0.9278,0.9953,0.9492,0.8984,0.975,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
11,0.9813,0.9278,0.9953,0.9448,0.8925,0.972,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
12,0.9813,0.9278,0.9953,0.9428,0.8899,0.9707,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
14,0.972,0.916,0.9908,0.9387,0.8843,0.968,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
18,0.972,0.916,0.9908,0.9188,0.8578,0.9543,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
20,0.972,0.916,0.9908,0.9142,0.8519,0.9511,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
21,0.972,0.916,0.9908,0.9096,0.846,0.9477,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
22,0.9626,0.9039,0.9857,0.9096,0.846,0.9477,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
23,0.9626,0.9039,0.9857,0.8896,0.8207,0.9331,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
28,0.9626,0.9039,0.9857,0.8842,0.8139,0.9291,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
30,0.9525,0.89,0.9799,0.8842,0.8139,0.9291,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
31,0.9525,0.89,0.9799,0.8748,0.7981,0.9237,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
36,0.9525,0.89,0.9799,0.8313,0.7333,0.8958,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
43,0.9525,0.89,0.9799,0.7875,0.6752,0.8648,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
45,0.9525,0.89,0.9799,0.7742,0.6588,0.8548,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
49,0.942,0.8758,0.9735,0.7601,0.6412,0.8443,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
50,0.942,0.8758,0.9735,0.7601,0.6412,0.8443,89,62,3606,3610,2580,9,"CDMPv535_ABMI"
52,0.942,0.8758,0.9735,0.7561,0.636,0.8413,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
55,0.9314,0.8618,0.9666,0.7561,0.636,0.8413,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
62,0.9199,0.8464,0.9591,0.7561,0.636,0.8413,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
63,0.8969,0.817,0.9431,0.7561,0.636,0.8413,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
100,0.8969,0.817,0.9431,0.7561,0.636,0.8413,59,18,3606,3610,2580,9,"CDMPv535_ABMI"
125,0.8803,0.7927,0.9325,0.7561,0.636,0.8413,NA,NA,3606,3610,2580,9,"CDMPv535_ABMI"
150,0.8803,0.7927,0.9325,0.7561,0.636,0.8413,43,5,3606,3610,2580,9,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3262,1,"CDMPv535_ABMI"
1,1,1,1,0.9773,0.9522,1,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
2,0.9924,0.9777,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
3,0.9848,0.9642,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
7,0.9848,0.9642,1,0.9621,0.9301,0.9952,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
18,0.9848,0.9642,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
35,0.9773,0.9522,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
36,0.9773,0.9522,1,0.947,0.9095,0.986,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
49,0.9697,0.9409,0.9994,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
63,0.9545,0.9197,0.9907,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
71,0.9545,0.9197,0.9907,0.9318,0.8897,0.9758,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
82,0.9545,0.9197,0.9907,0.9241,0.88,0.9705,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
97,0.9545,0.9197,0.9907,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
100,0.9545,0.9197,0.9907,0.9165,0.8704,0.965,126,120,3606,3610,3262,1,"CDMPv535_ABMI"
115,0.947,0.9095,0.986,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
125,0.9394,0.8996,0.981,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
140,0.9318,0.8898,0.9758,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
193,0.9318,0.8898,0.9758,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
200,0.9318,0.8898,0.9758,0.9088,0.8609,0.9593,121,118,3606,3610,3262,1,"CDMPv535_ABMI"
204,0.9241,0.88,0.9705,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
247,0.9241,0.88,0.9705,0.9009,0.8512,0.9535,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
254,0.9241,0.88,0.9705,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
300,0.9241,0.88,0.9705,0.8931,0.8417,0.9476,118,113,3606,3610,3262,1,"CDMPv535_ABMI"
305,0.9162,0.87,0.9649,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
310,0.9162,0.87,0.9649,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
350,0.9083,0.8602,0.9592,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
361,0.9083,0.8602,0.9592,0.8769,0.8221,0.9353,NA,NA,3606,3610,3262,1,"CDMPv535_ABMI"
0,1,1,1,1,1,1,121,641,3606,3610,3262,10,"CDMPv535_ABMI"
1,1,1,1,0.9488,0.9149,0.9694,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
2,0.9917,0.9432,0.9988,0.9404,0.9047,0.9631,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
3,0.9835,0.9359,0.9958,0.9279,0.8893,0.9534,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
7,0.9835,0.9359,0.9958,0.9249,0.8855,0.9511,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
9,0.9835,0.9359,0.9958,0.9243,0.8848,0.9507,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
10,0.9835,0.9359,0.9958,0.9212,0.8809,0.9483,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
11,0.9835,0.9359,0.9958,0.9206,0.8802,0.9478,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
12,0.9835,0.9359,0.9958,0.9176,0.8764,0.9455,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
14,0.9835,0.9359,0.9958,0.9165,0.875,0.9446,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
15,0.9835,0.9359,0.9958,0.9127,0.8702,0.9418,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
17,0.9835,0.9359,0.9958,0.9124,0.8698,0.9415,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
18,0.9835,0.9359,0.9958,0.9032,0.8582,0.9345,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
19,0.9835,0.9359,0.9958,0.9026,0.8574,0.934,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
27,0.9835,0.9359,0.9958,0.9019,0.8565,0.9335,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
35,0.9745,0.9234,0.9917,0.9019,0.8565,0.9335,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
40,0.9745,0.9234,0.9917,0.9011,0.8551,0.933,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
41,0.9745,0.9234,0.9917,0.9003,0.8537,0.9326,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
49,0.9654,0.9108,0.9868,0.9003,0.8537,0.9326,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
50,0.9654,0.9108,0.9868,0.9003,0.8537,0.9326,105,136,3606,3610,3262,10,"CDMPv535_ABMI"
52,0.9654,0.9108,0.9868,0.8939,0.8416,0.9297,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
63,0.9455,0.883,0.9751,0.8939,0.8416,0.9297,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
67,0.9455,0.883,0.9751,0.8919,0.8358,0.9296,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
100,0.9455,0.883,0.9751,0.8919,0.8358,0.9296,71,38,3606,3610,3262,10,"CDMPv535_ABMI"
125,0.9303,0.8571,0.9667,0.8919,0.8358,0.9296,NA,NA,3606,3610,3262,10,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3262,2,"CDMPv535_ABMI"
1,1,1,1,0.9773,0.9522,1,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
2,0.9924,0.9777,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
3,0.9848,0.9642,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
7,0.9848,0.9642,1,0.9621,0.9301,0.9952,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
18,0.9848,0.9642,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
35,0.9773,0.9522,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
36,0.9773,0.9522,1,0.947,0.9095,0.986,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
49,0.9697,0.9409,0.9994,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
63,0.9545,0.9197,0.9907,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
71,0.9545,0.9197,0.9907,0.9318,0.8897,0.9758,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
82,0.9545,0.9197,0.9907,0.9241,0.88,0.9705,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
97,0.9545,0.9197,0.9907,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
115,0.947,0.9095,0.986,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
125,0.9394,0.8996,0.981,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
140,0.9318,0.8898,0.9758,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
193,0.9318,0.8898,0.9758,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
204,0.9241,0.88,0.9705,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
247,0.9241,0.88,0.9705,0.9009,0.8512,0.9535,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
250,0.9241,0.88,0.9705,0.9009,0.8512,0.9535,119,115,3606,3610,3262,2,"CDMPv535_ABMI"
254,0.9241,0.88,0.9705,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
305,0.9162,0.87,0.9649,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
310,0.9162,0.87,0.9649,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
350,0.9083,0.8602,0.9592,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
361,0.9083,0.8602,0.9592,0.8769,0.8221,0.9353,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
432,0.9083,0.8602,0.9592,0.8684,0.812,0.9288,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
500,0.9083,0.8602,0.9592,0.8684,0.812,0.9288,102,101,3606,3610,3262,2,"CDMPv535_ABMI"
563,0.8989,0.848,0.9527,0.8684,0.812,0.9288,NA,NA,3606,3610,3262,2,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3262,3,"CDMPv535_ABMI"
1,1,1,1,0.9773,0.9522,1,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
2,0.9924,0.9777,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
3,0.9848,0.9642,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
7,0.9848,0.9642,1,0.9621,0.9301,0.9952,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
18,0.9848,0.9642,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
35,0.9773,0.9522,1,0.9545,0.9197,0.9907,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
36,0.9773,0.9522,1,0.947,0.9095,0.986,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
49,0.9697,0.9409,0.9994,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
63,0.9545,0.9197,0.9907,0.9394,0.8996,0.981,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
71,0.9545,0.9197,0.9907,0.9318,0.8897,0.9758,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
82,0.9545,0.9197,0.9907,0.9241,0.88,0.9705,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
97,0.9545,0.9197,0.9907,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
115,0.947,0.9095,0.986,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
125,0.9394,0.8996,0.981,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
140,0.9318,0.8898,0.9758,0.9165,0.8704,0.965,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
193,0.9318,0.8898,0.9758,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
204,0.9241,0.88,0.9705,0.9088,0.8609,0.9593,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
247,0.9241,0.88,0.9705,0.9009,0.8512,0.9535,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
250,0.9241,0.88,0.9705,0.9009,0.8512,0.9535,119,115,3606,3610,3262,3,"CDMPv535_ABMI"
254,0.9241,0.88,0.9705,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
305,0.9162,0.87,0.9649,0.8931,0.8417,0.9476,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
310,0.9162,0.87,0.9649,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
350,0.9083,0.8602,0.9592,0.8851,0.832,0.9416,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
361,0.9083,0.8602,0.9592,0.8769,0.8221,0.9353,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
432,0.9083,0.8602,0.9592,0.8684,0.812,0.9288,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
500,0.9083,0.8602,0.9592,0.8684,0.812,0.9288,102,101,3606,3610,3262,3,"CDMPv535_ABMI"
563,0.8989,0.848,0.9527,0.8684,0.812,0.9288,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
750,0.8989,0.848,0.9527,0.8684,0.812,0.9288,78,90,3606,3610,3262,3,"CDMPv535_ABMI"
863,0.8854,0.8295,0.9451,0.8684,0.812,0.9288,NA,NA,3606,3610,3262,3,"CDMPv535_ABMI"
1000,0.8854,0.8295,0.9451,0.8684,0.812,0.9288,60,84,3606,3610,3262,3,"CDMPv535_ABMI"
